#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    00:59:10       1    161     36     39     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:59:15       0     70     38     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:59:15       1    164     36     38     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:59:20       0     70     38     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:59:20       1    165     36     38     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:59:25       0     70     38     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:59:25       1    163     36     38     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:59:30       0     70     37     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:59:30       1    162     36     39     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:59:35       0     70     37     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:59:35       1    166     36     38     44      8      0      0      0      0   2619   1980  10217  10218      0 
 20260905    00:59:40       0     70     37     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:59:40       1    165     36     38     45      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    00:59:45       0     70     37     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:59:45       1    166     36     38     45      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    00:59:50       0     70     37     39      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:59:50       1    161     36     38     44      8      0      0      0      0   2619   1980  10217  10218      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    00:59:55       0     70     37     39      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:59:55       1    167     36     39     44      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    01:00:00       0     70     37     39      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    01:00:00       1    166     36     39     44      9      0      0      0      0   2619   1980  10217  10218      0 
